com.samsung.shealth.tracker.pedometer_day_summary,6156001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
9715,9816aae4-80d7-4d7d-80f3-30b8d55b881a.binning_data.json,5488035,6000,29,2020-04-15 10:47:02.905,com.sec.android.app.shealth,2020-04-15 10:47:02.905,,3.070101,7246.526,339.77,9686,ltHsc2Rtmp,com.sec.android.app.shealth,0,9816aae4-80d7-4d7d-80f3-30b8d55b881a.achievement.json,9816aae4-80d7-4d7d-80f3-30b8d55b881a,1586476800000,
4486,dd08080f-7b0f-4fbb-bbb6-148a06a50901.binning_data.json,2893291,6000,0,2020-05-12 22:00:01.670,com.sec.android.app.shealth,2020-05-12 22:00:01.670,,1.4700346,3201.3599,179.71,4486,F5JW66Upzd,com.sec.android.app.shealth,0,dd08080f-7b0f-4fbb-bbb6-148a06a50901.achievement.json,dd08080f-7b0f-4fbb-bbb6-148a06a50901,1589241600000,
3159,2b4c51fb-6cda-481e-b2c4-4033b8fbbe84.binning_data.json,1913697,6000,33,2020-05-15 00:35:02.240,com.sec.android.app.shealth,2020-05-14 08:15:03.513,,3.5555556,2323.901,115.49,3126,ltHsc2Rtmp,com.sec.android.app.shealth,0,2b4c51fb-6cda-481e-b2c4-4033b8fbbe84.achievement.json,2b4c51fb-6cda-481e-b2c4-4033b8fbbe84,1589414400000,
3694,31948b79-3192-4fb6-9a6d-fbdf9b3d6fdb.binning_data.json,2251767,6000,24,2020-05-05 21:04:29.962,com.sec.android.app.shealth,2020-05-05 01:35:05.316,31948b79-3192-4fb6-9a6d-fbdf9b3d6fdb.source_info.json,1.2014167,2705.311,139.56,3670,VfS0qUERdZ,com.sec.android.app.shealth,0,31948b79-3192-4fb6-9a6d-fbdf9b3d6fdb.achievement.json,31948b79-3192-4fb6-9a6d-fbdf9b3d6fdb,1588636800000,
2304,072b6293-61eb-4f77-a276-e9b34b9d1adc.binning_data.json,1334752,6000,13,2020-04-15 10:47:23.415,com.sec.android.app.shealth,2020-04-15 10:47:23.415,,2.9270918,1728.26,85.76,2291,ltHsc2Rtmp,com.sec.android.app.shealth,0,072b6293-61eb-4f77-a276-e9b34b9d1adc.achievement.json,072b6293-61eb-4f77-a276-e9b34b9d1adc,1585180800000,
6685,7ad32b6b-71fd-4dff-aa0e-caf61def897a.binning_data.json,3834175,6000,225,2020-05-16 22:55:03.675,com.sec.android.app.shealth,2020-05-16 00:35:13.652,7ad32b6b-71fd-4dff-aa0e-caf61def897a.source_info.json,1.3045201,5001.759,259.24,6460,VfS0qUERdZ,com.sec.android.app.shealth,0,7ad32b6b-71fd-4dff-aa0e-caf61def897a.achievement.json,7ad32b6b-71fd-4dff-aa0e-caf61def897a,1589587200000,
2891,3e1bdcbc-ad99-4f14-9b78-bbb96f385427.binning_data.json,1797370,6000,0,2020-05-14 22:00:01.697,com.sec.android.app.shealth,2020-05-14 22:00:01.697,,1.5706588,2102.85,112.26,2891,F5JW66Upzd,com.sec.android.app.shealth,0,3e1bdcbc-ad99-4f14-9b78-bbb96f385427.achievement.json,3e1bdcbc-ad99-4f14-9b78-bbb96f385427,1589414400000,
6172,2011949e-a109-46e4-906d-68c548d275c8.binning_data.json,3649966,6000,80,2020-05-12 11:38:01.876,com.sec.android.app.shealth,2020-05-07 01:35:02.977,2011949e-a109-46e4-906d-68c548d275c8.source_info.json,1.2435162,4538.793,241.35,6092,VfS0qUERdZ,com.sec.android.app.shealth,0,2011949e-a109-46e4-906d-68c548d275c8.achievement.json,2011949e-a109-46e4-906d-68c548d275c8,1588809600000,
64,9519085f-a906-478e-8b36-db79500e9f85.binning_data.json,32434,6000,4,2020-04-15 10:47:23.793,com.sec.android.app.shealth,2020-04-15 10:47:23.793,,2.0000002,49.41,2.24,60,ltHsc2Rtmp,com.sec.android.app.shealth,0,9519085f-a906-478e-8b36-db79500e9f85.achievement.json,9519085f-a906-478e-8b36-db79500e9f85,1586131200000,
3430,bd75c711-163a-4966-98f9-c56a7139c717.binning_data.json,2005897,6000,89,2020-05-18 20:13:38.690,com.sec.android.app.shealth,2020-05-18 03:55:03.621,,5.6388893,2557.667,131.1,3341,ltHsc2Rtmp,com.sec.android.app.shealth,0,bd75c711-163a-4966-98f9-c56a7139c717.achievement.json,bd75c711-163a-4966-98f9-c56a7139c717,1589760000000,
3813,b0c1435c-8bd6-4614-b524-17432a8f570e.binning_data.json,2328042,6000,0,2020-05-16 22:00:00.838,com.sec.android.app.shealth,2020-05-16 22:00:00.838,,1.4722221,2753.28,145.63,3813,F5JW66Upzd,com.sec.android.app.shealth,0,b0c1435c-8bd6-4614-b524-17432a8f570e.achievement.json,b0c1435c-8bd6-4614-b524-17432a8f570e,1589587200000,
5127,314a8de4-e353-4939-8186-ef5788537a31.binning_data.json,3015004,6000,44,2020-05-20 22:55:05.380,com.sec.android.app.shealth,2020-05-20 01:09:35.975,,3.1944444,3760.964,188.49,5083,ltHsc2Rtmp,com.sec.android.app.shealth,0,314a8de4-e353-4939-8186-ef5788537a31.achievement.json,314a8de4-e353-4939-8186-ef5788537a31,1589932800000,
7398,0b163358-3f14-4785-ad58-bd9cfb491983.binning_data.json,4248114,6000,18,2020-04-15 10:47:24.436,com.sec.android.app.shealth,2020-04-15 10:47:24.436,0b163358-3f14-4785-ad58-bd9cfb491983.source_info.json,1.2948823,5500.808,262.4,7380,VfS0qUERdZ,com.sec.android.app.shealth,0,0b163358-3f14-4785-ad58-bd9cfb491983.achievement.json,0b163358-3f14-4785-ad58-bd9cfb491983,1585958400000,
10721,bb661b30-3b95-4c51-93cc-de2b3d38b326.binning_data.json,6215933,6000,102,2020-05-12 11:38:01.607,com.sec.android.app.shealth,2020-05-10 01:16:08.972,bb661b30-3b95-4c51-93cc-de2b3d38b326.source_info.json,1.2819843,7968.73,418.19,10619,VfS0qUERdZ,com.sec.android.app.shealth,0,bb661b30-3b95-4c51-93cc-de2b3d38b326.achievement.json,bb661b30-3b95-4c51-93cc-de2b3d38b326,1589068800000,
4306,cc077c2b-ce56-4df1-8be5-dc4c72cc2861.binning_data.json,2759868,6000,3,2020-05-18 22:00:00.585,com.sec.android.app.shealth,2020-05-18 22:00:00.585,,1.75,3089.77,170.23,4303,F5JW66Upzd,com.sec.android.app.shealth,0,cc077c2b-ce56-4df1-8be5-dc4c72cc2861.achievement.json,cc077c2b-ce56-4df1-8be5-dc4c72cc2861,1589760000000,
4224,8deb28fc-24c8-4a2b-91b8-9aa7692a7a36.binning_data.json,2408972,6000,88,2020-05-12 11:38:02.718,com.sec.android.app.shealth,2020-05-12 11:38:02.718,,4.8055553,3142.883,160.42,4136,ltHsc2Rtmp,com.sec.android.app.shealth,0,8deb28fc-24c8-4a2b-91b8-9aa7692a7a36.achievement.json,8deb28fc-24c8-4a2b-91b8-9aa7692a7a36,1588809600000,
2710,93826039-72bc-4317-96b8-30a2097b49ab.binning_data.json,1524156,6000,134,2020-05-23 07:10:43.045,com.sec.android.app.shealth,2020-05-22 03:15:03.945,,3.0555556,2052.544,107.03,2576,ltHsc2Rtmp,com.sec.android.app.shealth,0,93826039-72bc-4317-96b8-30a2097b49ab.achievement.json,93826039-72bc-4317-96b8-30a2097b49ab,1590105600000,
7044,41a8e3f8-8e47-4b19-bc4f-44e5a76cd522.binning_data.json,4456720,6000,4,2020-05-20 22:00:00.952,com.sec.android.app.shealth,2020-05-20 22:00:00.952,,1.9722222,5078.3,279.22,7040,F5JW66Upzd,com.sec.android.app.shealth,0,41a8e3f8-8e47-4b19-bc4f-44e5a76cd522.achievement.json,41a8e3f8-8e47-4b19-bc4f-44e5a76cd522,1589932800000,
3377,dcdce7e1-130a-4a5c-b44a-eb7432ed9fba.binning_data.json,2025356,6000,34,2020-04-15 10:47:24.860,com.sec.android.app.shealth,2020-04-15 10:47:24.860,dcdce7e1-130a-4a5c-b44a-eb7432ed9fba.source_info.json,1.2149954,2460.799,123.63,3343,VfS0qUERdZ,com.sec.android.app.shealth,0,dcdce7e1-130a-4a5c-b44a-eb7432ed9fba.achievement.json,dcdce7e1-130a-4a5c-b44a-eb7432ed9fba,1585612800000,
3815,0d0a99ca-2ee3-4e7c-aad2-c70e47a2f7fe.binning_data.json,2206987,6000,47,2020-05-24 22:55:03.367,com.sec.android.app.shealth,2020-05-24 02:55:05.536,,3.836088,2834.308,139.99,3768,ltHsc2Rtmp,com.sec.android.app.shealth,0,0d0a99ca-2ee3-4e7c-aad2-c70e47a2f7fe.achievement.json,0d0a99ca-2ee3-4e7c-aad2-c70e47a2f7fe,1590278400000,
5205,e78d9f5f-9a15-4b2e-a87b-4deecf90d42a.binning_data.json,3390863,6000,0,2020-05-22 22:00:01.651,com.sec.android.app.shealth,2020-05-22 22:00:01.651,,1.6666665,3719.16,210.83,5205,F5JW66Upzd,com.sec.android.app.shealth,0,e78d9f5f-9a15-4b2e-a87b-4deecf90d42a.achievement.json,e78d9f5f-9a15-4b2e-a87b-4deecf90d42a,1590105600000,
4946,5f723d94-1b96-4136-8500-8260c54cf62a.binning_data.json,2816158,6000,139,2020-04-15 10:47:33.779,com.sec.android.app.shealth,2020-04-15 10:47:33.779,,3.9444444,3729.68,188.5,4807,ltHsc2Rtmp,com.sec.android.app.shealth,0,5f723d94-1b96-4136-8500-8260c54cf62a.achievement.json,5f723d94-1b96-4136-8500-8260c54cf62a,1585872000000,
2999,793af91e-6848-41b3-acd1-0a56a27316c4.binning_data.json,1719413,6000,26,2020-05-13 22:55:02.597,com.sec.android.app.shealth,2020-05-13 01:16:05.839,793af91e-6848-41b3-acd1-0a56a27316c4.source_info.json,1.2986501,2232.917,114.74,2973,VfS0qUERdZ,com.sec.android.app.shealth,0,793af91e-6848-41b3-acd1-0a56a27316c4.achievement.json,793af91e-6848-41b3-acd1-0a56a27316c4,1589328000000,
4511,d2d52350-c7d0-4d04-bde5-27953a3fff5f.binning_data.json,2499287,6000,89,2020-05-26 23:35:03.118,com.sec.android.app.shealth,2020-05-25 23:35:04.356,,4.138889,3424.819,170.99,4422,ltHsc2Rtmp,com.sec.android.app.shealth,0,d2d52350-c7d0-4d04-bde5-27953a3fff5f.achievement.json,d2d52350-c7d0-4d04-bde5-27953a3fff5f,1590451200000,
3257,a0da6816-1e10-4440-9e81-20abf9c58750.binning_data.json,2010553,6000,0,2020-05-24 22:00:00.760,com.sec.android.app.shealth,2020-05-24 22:00:00.760,,1.9166666,2416.14,125.579994,3257,F5JW66Upzd,com.sec.android.app.shealth,0,a0da6816-1e10-4440-9e81-20abf9c58750.achievement.json,a0da6816-1e10-4440-9e81-20abf9c58750,1590278400000,
10764,67f1ad86-6cc6-4db3-9f90-adeacf141eef.binning_data.json,6128741,6000,47,2020-04-17 23:57:56.863,com.sec.android.app.shealth,2020-04-17 02:10:20.712,,2.8286657,8027.191,380.36,10717,ltHsc2Rtmp,com.sec.android.app.shealth,0,67f1ad86-6cc6-4db3-9f90-adeacf141eef.achievement.json,67f1ad86-6cc6-4db3-9f90-adeacf141eef,1587081600000,
8898,69eee7f9-dc7c-4de0-bb9e-eff9570f6ff5.binning_data.json,5046977,6000,60,2020-04-20 18:24:27.618,com.sec.android.app.shealth,2020-04-19 02:15:04.943,,2.5555558,6621.297,310.36,8838,ltHsc2Rtmp,com.sec.android.app.shealth,0,69eee7f9-dc7c-4de0-bb9e-eff9570f6ff5.achievement.json,69eee7f9-dc7c-4de0-bb9e-eff9570f6ff5,1587254400000,
4342,fdca6555-1468-4a8d-87eb-a9592fe29b91.binning_data.json,2489001,6000,2,2020-05-26 22:00:00.660,com.sec.android.app.shealth,2020-05-26 22:00:00.660,,1.8055556,3202.46,161.79,4340,F5JW66Upzd,com.sec.android.app.shealth,0,fdca6555-1468-4a8d-87eb-a9592fe29b91.achievement.json,fdca6555-1468-4a8d-87eb-a9592fe29b91,1590451200000,
6236,0ed2af31-b27a-4778-8085-0b1954797f13.binning_data.json,3628932,6000,47,2020-05-16 00:35:13.966,com.sec.android.app.shealth,2020-05-15 00:35:01.320,0ed2af31-b27a-4778-8085-0b1954797f13.source_info.json,1.2657909,4593.47,232.86,6189,VfS0qUERdZ,com.sec.android.app.shealth,0,0ed2af31-b27a-4778-8085-0b1954797f13.achievement.json,0ed2af31-b27a-4778-8085-0b1954797f13,1589500800000,
4642,e19d1d04-f130-4ac6-a129-16636eecc901.binning_data.json,2698530,6000,78,2020-05-28 22:55:03.344,com.sec.android.app.shealth,2020-05-27 22:56:47.197,,2.75,3400.794,171.0,4564,ltHsc2Rtmp,com.sec.android.app.shealth,0,e19d1d04-f130-4ac6-a129-16636eecc901.achievement.json,e19d1d04-f130-4ac6-a129-16636eecc901,1590624000000,
6561,23043be1-f686-47ca-99a4-fc9eda064bec.binning_data.json,3943013,6000,7,2020-05-28 22:00:00.793,com.sec.android.app.shealth,2020-05-28 22:00:00.793,,1.8333335,4753.16,259.38,6554,F5JW66Upzd,com.sec.android.app.shealth,0,23043be1-f686-47ca-99a4-fc9eda064bec.achievement.json,23043be1-f686-47ca-99a4-fc9eda064bec,1590624000000,
1593,a620aafb-6ea4-450e-8e74-c6239d5592c8.binning_data.json,1022514,6000,0,2020-05-30 22:35:01.692,com.sec.android.app.shealth,2020-05-30 22:35:01.692,,1.3888887,1143.13,62.39,1593,F5JW66Upzd,com.sec.android.app.shealth,0,a620aafb-6ea4-450e-8e74-c6239d5592c8.achievement.json,a620aafb-6ea4-450e-8e74-c6239d5592c8,1590796800000,
11025,d59a3311-13eb-4730-84ef-6a78fccb92f5.binning_data.json,6219995,6000,124,2020-04-21 22:15:04.784,com.sec.android.app.shealth,2020-04-21 02:15:02.902,,5.333333,8253.44,396.339,10901,ltHsc2Rtmp,com.sec.android.app.shealth,0,d59a3311-13eb-4730-84ef-6a78fccb92f5.achievement.json,d59a3311-13eb-4730-84ef-6a78fccb92f5,1587427200000,
6218,4233559f-9f31-4a62-8bf5-d2930451ea7f.binning_data.json,3731658,6000,127,2020-05-18 00:35:03.546,com.sec.android.app.shealth,2020-05-16 22:55:03.333,4233559f-9f31-4a62-8bf5-d2930451ea7f.source_info.json,1.2381247,4620.259,241.18,6091,VfS0qUERdZ,com.sec.android.app.shealth,0,4233559f-9f31-4a62-8bf5-d2930451ea7f.achievement.json,4233559f-9f31-4a62-8bf5-d2930451ea7f,1589673600000,
4217,a7de0c36-3d1b-4019-ab81-b848df9310fc.binning_data.json,2482001,6000,45,2020-06-01 18:34:57.859,com.sec.android.app.shealth,2020-06-01 18:34:57.859,,2.75,3136.75,157.69,4172,ltHsc2Rtmp,com.sec.android.app.shealth,0,a7de0c36-3d1b-4019-ab81-b848df9310fc.achievement.json,a7de0c36-3d1b-4019-ab81-b848df9310fc,1590883200000,
4893,ac8c25a3-39a0-4d2b-adc3-8062a0589814.binning_data.json,2709381,6000,96,2020-04-23 23:55:05.270,com.sec.android.app.shealth,2020-04-23 09:09:11.234,,6.1906543,3678.628,180.721,4797,ltHsc2Rtmp,com.sec.android.app.shealth,0,ac8c25a3-39a0-4d2b-adc3-8062a0589814.achievement.json,ac8c25a3-39a0-4d2b-adc3-8062a0589814,1587600000000,
4887,3edf8dc7-4088-4688-9c39-c240499c288e.binning_data.json,3002550,6000,42,2020-06-01 18:34:56.699,com.sec.android.app.shealth,2020-05-30 22:37:32.519,3edf8dc7-4088-4688-9c39-c240499c288e.source_info.json,1.2042263,3615.75,184.59,4845,VfS0qUERdZ,com.sec.android.app.shealth,0,3edf8dc7-4088-4688-9c39-c240499c288e.achievement.json,3edf8dc7-4088-4688-9c39-c240499c288e,1590883200000,
7772,674daac8-7c82-4ed9-b23e-a0dfccfdb9b8.binning_data.json,4620657,6000,129,2020-04-25 23:15:05.250,com.sec.android.app.shealth,2020-04-25 00:49:58.653,,2.6111114,5744.763,289.79,7643,ltHsc2Rtmp,com.sec.android.app.shealth,0,674daac8-7c82-4ed9-b23e-a0dfccfdb9b8.achievement.json,674daac8-7c82-4ed9-b23e-a0dfccfdb9b8,1587772800000,
6467,c8c3d31d-1486-4001-864f-df607e17410d.binning_data.json,3806377,6000,80,2020-06-03 02:35:04.933,com.sec.android.app.shealth,2020-06-03 02:35:04.933,,3.0555556,4774.51,239.78,6387,ltHsc2Rtmp,com.sec.android.app.shealth,0,c8c3d31d-1486-4001-864f-df607e17410d.achievement.json,c8c3d31d-1486-4001-864f-df607e17410d,1591056000000,
5932,0a10be19-ace3-48a4-a62d-abc166ba537d.binning_data.json,3726033,6000,47,2020-05-19 21:55:02.322,com.sec.android.app.shealth,2020-05-19 01:05:23.904,0a10be19-ace3-48a4-a62d-abc166ba537d.source_info.json,1.1515652,4290.77,235.018,5885,VfS0qUERdZ,com.sec.android.app.shealth,0,0a10be19-ace3-48a4-a62d-abc166ba537d.achievement.json,0a10be19-ace3-48a4-a62d-abc166ba537d,1589846400000,
8728,35280d1f-20b7-478a-9d55-fa81d8f77b84.binning_data.json,4954859,6000,112,2020-06-05 22:35:04.845,com.sec.android.app.shealth,2020-06-05 03:22:58.947,,2.9444442,6469.165,317.278,8616,ltHsc2Rtmp,com.sec.android.app.shealth,0,35280d1f-20b7-478a-9d55-fa81d8f77b84.achievement.json,35280d1f-20b7-478a-9d55-fa81d8f77b84,1591315200000,
4413,75518b69-0e0b-493c-a5da-1037fc9f31b1.binning_data.json,2598618,6000,33,2020-04-27 20:35:05.212,com.sec.android.app.shealth,2020-04-27 02:14:36.083,,2.752213,3250.58,161.701,4380,ltHsc2Rtmp,com.sec.android.app.shealth,0,75518b69-0e0b-493c-a5da-1037fc9f31b1.achievement.json,75518b69-0e0b-493c-a5da-1037fc9f31b1,1587945600000,
1943,15862eae-9a92-48d8-afd6-1436ea473d38.binning_data.json,1175767,6000,1,2020-06-01 22:00:01.766,com.sec.android.app.shealth,2020-06-01 22:00:01.766,,1.9166666,1442.35,74.59,1942,F5JW66Upzd,com.sec.android.app.shealth,0,15862eae-9a92-48d8-afd6-1436ea473d38.achievement.json,15862eae-9a92-48d8-afd6-1436ea473d38,1590969600000,
8992,91cf0720-f445-4774-97ba-6d0196d713e0.binning_data.json,5149226,6000,22,2020-05-21 23:55:03.474,com.sec.android.app.shealth,2020-05-21 02:15:03.274,91cf0720-f445-4774-97ba-6d0196d713e0.source_info.json,1.3030685,6709.795,342.57,8970,VfS0qUERdZ,com.sec.android.app.shealth,0,91cf0720-f445-4774-97ba-6d0196d713e0.achievement.json,91cf0720-f445-4774-97ba-6d0196d713e0,1590019200000,
8243,ec926421-58b5-4c7e-981a-15481eef3fb5.binning_data.json,4672481,6000,111,2020-06-08 00:35:05.531,com.sec.android.app.shealth,2020-06-06 23:35:05.914,,4.916666,6082.249,303.289,8132,ltHsc2Rtmp,com.sec.android.app.shealth,0,ec926421-58b5-4c7e-981a-15481eef3fb5.achievement.json,ec926421-58b5-4c7e-981a-15481eef3fb5,1591488000000,
8108,57219928-906a-4507-ad36-1273fab34f36.binning_data.json,4770940,6000,43,2020-04-29 21:35:04.308,com.sec.android.app.shealth,2020-04-29 01:30:30.802,,2.8891544,5978.559,289.531,8065,ltHsc2Rtmp,com.sec.android.app.shealth,0,57219928-906a-4507-ad36-1273fab34f36.achievement.json,57219928-906a-4507-ad36-1273fab34f36,1588118400000,
7029,5569106d-c461-4279-a798-8641bff4fb8b.binning_data.json,4370489,6000,14,2020-06-03 22:00:00.906,com.sec.android.app.shealth,2020-06-03 22:00:00.906,,1.9722222,5125.03,274.86,7015,F5JW66Upzd,com.sec.android.app.shealth,0,5569106d-c461-4279-a798-8641bff4fb8b.achievement.json,5569106d-c461-4279-a798-8641bff4fb8b,1591142400000,
5122,dd22b244-9d6f-4efd-92a9-c60489734780.binning_data.json,3165340,6000,0,2020-06-09 22:00:02.037,com.sec.android.app.shealth,2020-06-09 22:00:02.037,,1.7222222,3740.19,196.01999,5122,F5JW66Upzd,com.sec.android.app.shealth,0,dd22b244-9d6f-4efd-92a9-c60489734780.achievement.json,dd22b244-9d6f-4efd-92a9-c60489734780,1591660800000,
4280,8fb3f7e6-4035-43db-9f7d-ab008e18c482.binning_data.json,2673157,6000,68,2020-05-23 23:55:04.409,com.sec.android.app.shealth,2020-05-23 01:15:08.323,8fb3f7e6-4035-43db-9f7d-ab008e18c482.source_info.json,1.1792084,3152.21,164.17,4212,VfS0qUERdZ,com.sec.android.app.shealth,0,8fb3f7e6-4035-43db-9f7d-ab008e18c482.achievement.json,8fb3f7e6-4035-43db-9f7d-ab008e18c482,1590192000000,
2093,402fc060-aa19-4235-bb5d-db90bc1b6241.binning_data.json,1205023,6000,26,2020-05-01 23:35:04.037,com.sec.android.app.shealth,2020-05-01 02:19:24.479,,2.5,1550.84,78.79,2067,ltHsc2Rtmp,com.sec.android.app.shealth,0,402fc060-aa19-4235-bb5d-db90bc1b6241.achievement.json,402fc060-aa19-4235-bb5d-db90bc1b6241,1588291200000,
5705,1518ad93-30ff-4ff3-b111-8b8da746eb40.binning_data.json,3481647,6000,0,2020-06-05 22:00:00.869,com.sec.android.app.shealth,2020-06-05 22:00:00.869,,1.9231666,4153.56,216.42,5705,F5JW66Upzd,com.sec.android.app.shealth,0,1518ad93-30ff-4ff3-b111-8b8da746eb40.achievement.json,1518ad93-30ff-4ff3-b111-8b8da746eb40,1591315200000,
7303,93134e4e-9987-4d3e-a717-fe705e5c2cf2.binning_data.json,4102394,6000,88,2020-06-12 00:53:02.172,com.sec.android.app.shealth,2020-06-11 03:14:57.855,,3.4722223,5381.768,268.22,7215,ltHsc2Rtmp,com.sec.android.app.shealth,0,93134e4e-9987-4d3e-a717-fe705e5c2cf2.achievement.json,93134e4e-9987-4d3e-a717-fe705e5c2cf2,1591833600000,
2202,7d0c21f7-bcf4-432a-b3d9-aa779acb2c66.binning_data.json,1250857,6000,20,2020-05-04 00:15:03.293,com.sec.android.app.shealth,2020-05-03 14:35:02.813,,2.5,1617.676,81.709,2182,ltHsc2Rtmp,com.sec.android.app.shealth,0,7d0c21f7-bcf4-432a-b3d9-aa779acb2c66.achievement.json,7d0c21f7-bcf4-432a-b3d9-aa779acb2c66,1588464000000,
4017,3be7eb68-9cb8-42f5-a49d-9306c5ce0c7d.binning_data.json,2463435,6000,2,2020-06-07 22:00:00.878,com.sec.android.app.shealth,2020-06-07 22:00:00.878,,1.8333335,2887.42,157.67,4015,F5JW66Upzd,com.sec.android.app.shealth,0,3be7eb68-9cb8-42f5-a49d-9306c5ce0c7d.achievement.json,3be7eb68-9cb8-42f5-a49d-9306c5ce0c7d,1591488000000,
6976,6979fbb5-d22f-43f6-93b0-72ce72107822.binning_data.json,4033868,6000,61,2020-05-25 23:35:03.650,com.sec.android.app.shealth,2020-05-25 02:15:02.787,6979fbb5-d22f-43f6-93b0-72ce72107822.source_info.json,1.2666907,5109.663,263.99,6915,VfS0qUERdZ,com.sec.android.app.shealth,0,6979fbb5-d22f-43f6-93b0-72ce72107822.achievement.json,6979fbb5-d22f-43f6-93b0-72ce72107822,1590364800000,
5235,eb6a3d91-b120-457e-9a0f-879b77694b5d.binning_data.json,2985684,6000,118,2020-06-14 04:56:34.075,com.sec.android.app.shealth,2020-06-13 03:17:33.402,,3.1944444,3947.58,196.74,5117,ltHsc2Rtmp,com.sec.android.app.shealth,0,eb6a3d91-b120-457e-9a0f-879b77694b5d.achievement.json,eb6a3d91-b120-457e-9a0f-879b77694b5d,1592006400000,
2709,57a6cb90-0ced-4c9b-9b1b-76ec8923dc20.binning_data.json,1591709,6000,24,2020-05-05 21:04:30.457,com.sec.android.app.shealth,2020-05-05 02:42:51.592,,3.0277777,2007.42,100.08,2685,ltHsc2Rtmp,com.sec.android.app.shealth,0,57a6cb90-0ced-4c9b-9b1b-76ec8923dc20.achievement.json,57a6cb90-0ced-4c9b-9b1b-76ec8923dc20,1588636800000,
12123,dcf59e96-cb47-4713-a019-9098d309ddea.binning_data.json,6998251,6000,101,2020-06-11 00:35:02.792,com.sec.android.app.shealth,2020-06-10 06:52:13.250,dcf59e96-cb47-4713-a019-9098d309ddea.source_info.json,1.287379,9009.402,449.88998,12022,VfS0qUERdZ,com.sec.android.app.shealth,0,dcf59e96-cb47-4713-a019-9098d309ddea.achievement.json,dcf59e96-cb47-4713-a019-9098d309ddea,1591747200000,
3379,2b41c5d5-3c5c-4b2e-8f33-72e4ae7558f9.binning_data.json,1943898,6000,46,2020-06-15 23:35:03.522,com.sec.android.app.shealth,2020-06-15 00:55:07.321,,4.111111,2521.087,127.8,3333,ltHsc2Rtmp,com.sec.android.app.shealth,0,2b41c5d5-3c5c-4b2e-8f33-72e4ae7558f9.achievement.json,2b41c5d5-3c5c-4b2e-8f33-72e4ae7558f9,1592179200000,
10394,65a9b07f-ff1a-468a-9493-13c8f9a2a3e4.binning_data.json,6097704,6000,160,2020-05-27 22:56:46.349,com.sec.android.app.shealth,2020-05-27 02:35:19.595,65a9b07f-ff1a-468a-9493-13c8f9a2a3e4.source_info.json,1.270727,7748.518,397.34,10234,VfS0qUERdZ,com.sec.android.app.shealth,0,65a9b07f-ff1a-468a-9493-13c8f9a2a3e4.achievement.json,65a9b07f-ff1a-468a-9493-13c8f9a2a3e4,1590537600000,
3533,a5eee890-485a-433c-ab64-462b91f080e4.binning_data.json,2215025,6000,0,2020-05-07 22:00:00.641,com.sec.android.app.shealth,2020-05-07 22:00:00.641,,1.6342225,2541.96,139.98,3533,F5JW66Upzd,com.sec.android.app.shealth,0,a5eee890-485a-433c-ab64-462b91f080e4.achievement.json,a5eee890-485a-433c-ab64-462b91f080e4,1588809600000,
7445,2a68540b-2ab7-406c-9402-eb608cd607ff.binning_data.json,4425022,6000,0,2020-06-11 22:00:00.813,com.sec.android.app.shealth,2020-06-11 22:00:00.813,,1.75,5362.81,285.18,7445,F5JW66Upzd,com.sec.android.app.shealth,0,2a68540b-2ab7-406c-9402-eb608cd607ff.achievement.json,2a68540b-2ab7-406c-9402-eb608cd607ff,1591833600000,
8892,5c4aa3d1-6584-4896-8284-36dc971b729e.binning_data.json,5283184,6000,0,2020-05-10 22:00:00.894,com.sec.android.app.shealth,2020-05-10 22:00:00.894,,2.3333333,6582.5,355.44998,8892,F5JW66Upzd,com.sec.android.app.shealth,6202,5c4aa3d1-6584-4896-8284-36dc971b729e.achievement.json,5c4aa3d1-6584-4896-8284-36dc971b729e,1589068800000,
10588,8d25b381-c227-4b91-ac09-1995ec6c4b4c.binning_data.json,6364404,6000,100,2020-06-01 18:34:56.787,com.sec.android.app.shealth,2020-05-29 02:01:32.427,8d25b381-c227-4b91-ac09-1995ec6c4b4c.source_info.json,1.2223669,7779.638,412.28998,10488,VfS0qUERdZ,com.sec.android.app.shealth,0,8d25b381-c227-4b91-ac09-1995ec6c4b4c.achievement.json,8d25b381-c227-4b91-ac09-1995ec6c4b4c,1590710400000,
4124,4fb27a1f-ab0a-412a-87ec-dd719688e10d.binning_data.json,2570358,6000,29,2020-06-13 22:00:06.133,com.sec.android.app.shealth,2020-06-13 22:00:06.133,,2.4444444,3004.5,161.65,4095,F5JW66Upzd,com.sec.android.app.shealth,0,4fb27a1f-ab0a-412a-87ec-dd719688e10d.achievement.json,4fb27a1f-ab0a-412a-87ec-dd719688e10d,1592006400000,
7696,5a6af8d4-5fea-4b6c-8ccb-70345935e379.binning_data.json,4388310,6000,112,2020-05-12 11:38:02.783,com.sec.android.app.shealth,2020-05-12 11:38:02.783,,4.388889,5699.59,281.75,7584,ltHsc2Rtmp,com.sec.android.app.shealth,0,5a6af8d4-5fea-4b6c-8ccb-70345935e379.achievement.json,5a6af8d4-5fea-4b6c-8ccb-70345935e379,1588982400000,
