com.samsung.shealth.stand_day_summary,6156001,1
stand_time,update_time,create_time,deviceuuid,pkg_name,datauuid,day_time
32768,2020-07-21 13:59:46.754,2020-07-20 22:00:04.834,ltHsc2Rtmp,com.sec.android.app.shealth,ed53e17a-1133-1b22-32c0-0914e78e85f0,1595289600000,
591872,2020-07-27 17:07:36.533,2020-07-26 22:00:12.198,ltHsc2Rtmp,com.sec.android.app.shealth,be002c1d-6571-cbe5-d2ef-21908884c0e6,1595808000000,
7340032,2020-08-02 20:23:36.305,2020-08-02 16:49:27.065,ltHsc2Rtmp,com.sec.android.app.shealth,fa1ef470-af8e-93dd-ab7c-4e66d031a856,1596326400000,
524288,2020-08-08 17:26:05.247,2020-08-07 22:00:19.414,ltHsc2Rtmp,com.sec.android.app.shealth,5a74914c-2e93-32bb-54ca-0bd4536f780a,1596844800000,
540672,2020-08-14 17:29:34.265,2020-08-13 22:00:08.523,ltHsc2Rtmp,com.sec.android.app.shealth,bb16f6d6-050a-68f5-a51f-eed62510eeff,1597363200000,
1114112,2020-08-20 18:47:28.263,2020-08-19 22:00:04.088,ltHsc2Rtmp,com.sec.android.app.shealth,80a4280c-3a41-0fa6-7078-eb0e422ed88f,1597881600000,
328448,2020-08-26 16:57:51.281,2020-08-25 22:00:10.067,ltHsc2Rtmp,com.sec.android.app.shealth,cb652e4f-c3af-5cae-e105-773622c1debc,1598400000000,
4718593,2020-09-01 20:07:54.204,2020-08-31 22:00:04.196,ltHsc2Rtmp,com.sec.android.app.shealth,8a7b12a4-90ec-d383-4029-5a53bdf8d164,1598918400000,
1086528,2020-09-07 18:55:36.251,2020-09-06 22:00:04.720,ltHsc2Rtmp,com.sec.android.app.shealth,ba406206-b621-39d4-ab53-df86ff0fff6d,1599436800000,
0,2020-09-12 22:00:04.245,2020-09-12 22:00:04.244,ltHsc2Rtmp,com.sec.android.app.shealth,54cedee5-ea25-4d3a-e133-1539ca5ae8a4,1599955200000,
557056,2020-09-20 17:55:12.252,2020-09-19 22:00:04.651,ltHsc2Rtmp,com.sec.android.app.shealth,07cba97a-786d-5d7b-8073-8df1a7021530,1600560000000,
4793344,2020-09-26 20:26:04.284,2020-09-25 22:00:05.435,ltHsc2Rtmp,com.sec.android.app.shealth,72ef239d-dc19-8286-54f9-633b37f135c3,1601078400000,
264704,2020-10-02 16:58:14.298,2020-10-01 22:00:03.290,ltHsc2Rtmp,com.sec.android.app.shealth,f412f0ac-b08d-7a2a-4a6f-dd4e04b79cec,1601596800000,
332800,2020-10-08 16:03:40.326,2020-10-07 22:00:04.044,ltHsc2Rtmp,com.sec.android.app.shealth,c587c69f-f050-7720-dffd-9e8036efc5cc,1602115200000,
262144,2020-10-14 16:32:18.325,2020-10-13 22:00:07.071,ltHsc2Rtmp,com.sec.android.app.shealth,b03f0055-65c8-3a82-278f-156ee50388f3,1602633600000,
8704,2020-11-14 12:25:17.246,2020-11-13 23:00:10.470,ltHsc2Rtmp,com.sec.android.app.shealth,6f386730-f60c-b232-6f3d-d95ce6364da9,1605312000000,
8390656,2020-11-20 22:09:52.809,2020-11-19 23:00:05.862,ltHsc2Rtmp,com.sec.android.app.shealth,8af7646a-4149-91d7-96f2-309b7094e121,1605830400000,
2753536,2020-11-26 20:15:40.448,2020-11-25 23:00:02.329,ltHsc2Rtmp,com.sec.android.app.shealth,061b3f71-7d57-1d2a-636d-7993362ba6e8,1606348800000,
335872,2020-12-02 17:04:06.288,2020-12-01 23:00:03.348,ltHsc2Rtmp,com.sec.android.app.shealth,de2c1d35-e405-2395-d6a9-3491cb171690,1606867200000,
262400,2020-12-08 17:58:23.304,2020-12-07 23:00:12.274,ltHsc2Rtmp,com.sec.android.app.shealth,733df9eb-9ea5-f1f2-e643-1333178c2ce0,1607385600000,
4456448,2020-12-14 21:15:23.251,2020-12-14 09:58:42.365,ltHsc2Rtmp,com.sec.android.app.shealth,33c5ccd9-32c8-3a76-cded-d7f3fc500679,1607904000000,
65536,2020-12-20 15:41:08.259,2020-12-19 23:00:08.867,ltHsc2Rtmp,com.sec.android.app.shealth,4ac02aeb-b30f-7c88-a6fd-57bff54f69f9,1608422400000,
262144,2020-12-26 17:37:10.294,2020-12-25 23:00:09.674,ltHsc2Rtmp,com.sec.android.app.shealth,ec1bcba0-402e-a68b-7cc6-b239e57e88bf,1608940800000,
2298113,2021-01-01 20:52:55.226,2020-12-31 23:00:06.582,ltHsc2Rtmp,com.sec.android.app.shealth,07dcdebb-a30d-d140-85b3-dd5e4766bbc4,1609459200000,
6294016,2021-01-07 21:35:27.656,2021-01-06 23:00:02.635,ltHsc2Rtmp,com.sec.android.app.shealth,1e15e120-3b84-8a28-21c5-9596a8b976c4,1609977600000,
589824,2021-01-13 18:22:47.257,2021-01-13 05:47:02.521,ltHsc2Rtmp,com.sec.android.app.shealth,2abc9fb7-459a-db17-6edc-ebe872f2dc4d,1610496000000,
512,2021-01-19 08:20:13.321,2021-01-18 23:00:02.441,ltHsc2Rtmp,com.sec.android.app.shealth,263be96b-7193-1e42-c83f-0449f377b151,1611014400000,
524800,2021-01-25 18:36:01.285,2021-01-24 23:00:08.193,ltHsc2Rtmp,com.sec.android.app.shealth,b9eefbab-8dc9-d832-ebd9-af1dbecc321e,1611532800000,
33280,2021-01-31 14:55:44.342,2021-01-30 23:00:02.769,ltHsc2Rtmp,com.sec.android.app.shealth,ca73b1dd-40ef-2f63-4f40-0db4fc072379,1612051200000,
2132224,2021-02-06 20:33:49.369,2021-02-05 23:00:08.065,ltHsc2Rtmp,com.sec.android.app.shealth,2045be9b-0ab5-d9e1-d067-969278594363,1612569600000,
2107392,2021-02-12 20:54:53.197,2021-02-11 23:00:08.873,ltHsc2Rtmp,com.sec.android.app.shealth,3d75993c-26ba-a020-d056-00229a4f3556,1613088000000,
4489216,2021-02-18 21:03:45.326,2021-02-18 08:54:57.996,ltHsc2Rtmp,com.sec.android.app.shealth,1ab2185d-98c6-42a6-ff96-53848f525645,1613606400000,
32768,2021-02-24 14:20:05.607,2021-02-23 23:00:04.814,ltHsc2Rtmp,com.sec.android.app.shealth,3db95b55-b8d8-c5e6-b6d3-32592f3df410,1614124800000,
49152,2021-03-02 14:36:06.381,2021-03-01 23:00:04.675,ltHsc2Rtmp,com.sec.android.app.shealth,3181ad0a-3c64-b900-da74-9dd37e9a9a08,1614643200000,
1147008,2021-03-08 19:40:20.343,2021-03-07 23:00:05.822,ltHsc2Rtmp,com.sec.android.app.shealth,de28557d-6d63-ee3f-19ad-e518d4f14e1f,1615161600000,
132352,2021-03-14 16:54:24.602,2021-03-13 23:00:05.699,ltHsc2Rtmp,com.sec.android.app.shealth,240d3281-73e2-6ac9-9f53-4d26429f6ed0,1615680000000,
