com.samsung.shealth.rewards,6156001,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2020-07-20 22:00:00.000,,100003,,2020-08-16 20:59:58.586,2020-08-16 20:59:58.586,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,e6c57a21-f6d6-48e1-9972-77f5e95f01cf,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-09 15:35:56.326,2020-08-09 15:35:56.326,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,f1c73634-0a52-4bf6-987e-f7db84982c3c,1,
,2020-07-20 22:00:00.000,,100003,,2020-07-27 12:53:34.456,2020-07-27 12:53:34.456,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,0ef77141-3482-4b23-b3e0-916294cada08,1,
,2020-08-13 22:00:00.000,,100003,,2020-08-16 22:00:02.374,2020-08-16 22:00:02.374,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":10478}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-08-13 22:00:00.000,9efd7f9a-5cb2-427c-b96e-098f34cbbcc3,1,
,2020-08-08 22:00:00.000,,10009,,2020-08-15 03:43:23.943,2020-08-09 18:24:28.512,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":8149}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-08-08 22:00:00.000,b00df709-d970-47b4-84cc-7c81109bb52d,1,
,2020-08-11 22:00:00.000,,100003,,2020-08-16 22:00:02.477,2020-08-16 22:00:02.477,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":14072}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-08-11 22:00:00.000,ad25c31f-e8e1-4f72-8f5b-13804600ab6d,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-09 18:24:28.673,2020-08-09 18:24:28.673,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,85e8045b-1e5f-4540-9867-d8c9b62ad419,1,
,2020-07-20 22:00:00.000,,100003,,2020-07-28 07:37:38.015,2020-07-28 07:37:38.015,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,cdcd1669-d96c-45f7-9c5c-7ac0a7e15511,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-11 07:34:47.798,2020-07-11 07:34:47.798,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,8e249be3-fb46-4303-a969-dc60c7067e11,1,
,2020-08-14 22:00:00.000,,100003,,2020-08-16 22:00:02.497,2020-08-16 22:00:02.497,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":13532}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-08-14 22:00:00.000,23de0029-833b-420a-abec-0408f2d41c0d,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-09 19:35:08.267,2020-08-09 19:35:08.267,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,d2d060b1-aad0-4ad5-8575-75ba65b48eb0,1,
,2020-08-11 22:00:00.000,,100003,,2020-08-16 22:00:03.974,2020-08-16 22:00:03.974,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":14072}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-08-11 22:00:00.000,657b0f19-cf8b-48ef-9a3b-4e92bd4fad75,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-11 17:28:08.996,2020-07-11 17:28:08.996,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,09fade9c-fd82-472c-9572-f1578288d5dc,1,
,2020-08-08 22:00:00.000,,100003,,2020-08-10 22:34:14.391,2020-08-09 22:00:02.024,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":13169}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-08-08 22:00:00.000,42efe018-4cab-46c2-83c4-eaddc32738cc,1,
,2020-07-15 22:00:00.000,,100003,,2020-07-18 22:00:01.605,2020-07-18 22:00:01.605,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":11792}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-15 22:00:00.000,04618234-3e38-4092-a574-13e9b851fe60,1,
,2020-08-13 22:00:00.000,,100003,,2020-08-16 22:00:05.692,2020-08-16 22:00:05.692,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":10478}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-08-13 22:00:00.000,84653072-7f8f-47b3-88e5-2bbf695ecd44,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-10 03:55:21.280,2020-08-10 03:55:21.280,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,92574098-d88f-4629-907c-4674d146ec84,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-12 03:32:35.852,2020-07-12 03:32:35.852,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,823e1589-3b3d-490a-9acc-fda85a375a71,1,
,2020-08-11 22:00:00.000,,100003,,2020-08-16 22:00:05.788,2020-08-16 22:00:05.788,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":14072}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-08-11 22:00:00.000,50fe68af-5152-4c75-bc05-8866b373795d,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-14 16:46:54.369,2020-07-14 16:46:54.369,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,cdb056fc-a45f-461a-a00e-06c2026947ae,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-10 08:22:55.049,2020-08-10 08:22:55.049,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,673340d9-3243-4454-bc5f-38b0f9be91b3,1,
,2020-08-13 22:00:00.000,,100003,,2020-08-16 22:00:10.201,2020-08-16 22:00:10.201,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":10478}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-08-13 22:00:00.000,59d58dcf-5d10-428a-a69b-3b11c10933e8,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-10 10:37:52.186,2020-08-10 10:37:52.186,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,c7b75624-6c33-4994-81a4-865e150a64db,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-12 18:46:02.106,2020-07-12 18:46:02.106,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,9d3fcbdd-9aa9-438e-837c-0dbd7bf38ca7,1,
,2020-07-20 22:00:00.000,,100003,,2020-07-28 20:09:06.099,2020-07-28 20:09:06.099,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,2dcbe335-607b-497e-a026-ec0346c5c399,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-14 21:15:06.372,2020-07-14 21:15:06.372,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,6bc8468d-21d8-48b3-a3df-eab85b5c5fb0,1,
,2020-08-11 22:00:00.000,,100003,,2020-08-16 22:00:10.265,2020-08-16 22:00:10.265,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":14072}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-08-11 22:00:00.000,afad1ff0-6b77-4a66-9a8e-f7a92e84c717,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-10 10:55:06.350,2020-08-10 10:55:06.350,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,acb2fbd5-672f-4c45-bcd6-31bd1e7c9b22,1,
,2020-07-08 22:00:00.000,,100003,,2020-07-12 22:00:01.412,2020-07-12 22:00:01.412,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":12820}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-08 22:00:00.000,65cb2cac-824f-41b8-94bc-dd8b6be6a68e,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-17 00:16:11.421,2020-08-17 00:16:11.421,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,d2935cdc-cb66-4d79-ac97-fb53180e5935,1,
,2020-07-20 22:00:00.000,,100003,,2020-07-29 03:44:38.760,2020-07-29 03:44:38.760,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,03f79c8b-11b8-461e-afac-4b599f3665ac,1,
,2020-07-18 22:00:00.000,,100003,,2020-08-15 20:51:12.424,2020-07-19 10:06:50.272,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":13113}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-18 22:00:00.000,cc26cee3-a5e3-403b-a8bb-8daa884e2a9b,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-15 05:01:40.223,2020-07-15 05:01:40.223,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,5f3c0636-9369-4bba-925b-537cc2aa397e,1,
,2020-08-09 22:00:00.000,,100003,,2020-09-06 16:15:42.319,2020-08-10 12:02:39.115,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":12244}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-08-09 22:00:00.000,d464448a-9a7e-4650-acc0-bd46308088f0,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-17 04:15:20.563,2020-08-17 04:15:20.563,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,955112d9-99de-416a-8624-08cd9aa7a809,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-13 12:35:04.760,2020-07-13 12:35:04.760,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,c89adf31-0639-4008-83e0-1c726ab72df9,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-19 16:55:08.284,2020-07-19 16:55:08.284,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,8a200460-7046-4c22-82ab-07ce8c929956,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-15 11:35:05.606,2020-07-15 11:35:05.606,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,643ffd66-3b47-44c1-a9ea-0eb5147f27db,1,
,2020-07-20 22:00:00.000,,100003,,2020-07-30 04:35:04.141,2020-07-30 04:35:04.141,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,65fed9be-6e08-4b22-b19e-f789e0089a8b,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-10 12:06:01.883,2020-08-10 12:06:01.883,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,b921ea63-91cd-454e-b39f-8719ecd050e5,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-17 06:12:08.032,2020-08-17 06:12:08.032,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,335534eb-7295-4ae5-9004-4b6a50b068e8,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-13 19:55:08.804,2020-07-13 19:55:08.804,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,56427686-5ca2-4e66-839f-bbb592992475,1,
,2020-07-19 22:00:00.000,,100003,,2020-08-16 20:59:58.677,2020-07-20 12:52:45.943,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":11334}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-19 22:00:00.000,f7570a8b-4d6a-46f3-a28d-5d3c52b3e556,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-17 06:29:40.767,2020-08-17 06:29:40.767,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,4d86ae41-6bd7-41a8-80ba-7ad3f6658063,1,
,2020-08-09 22:00:00.000,,2399999,,2020-08-24 14:35:07.343,2020-08-10 12:18:11.815,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":10385}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-08-09 22:00:00.000,3a17364e-9749-461d-87e0-5d65b3320920,1,
,2020-07-29 22:00:00.000,,2399999,,2020-08-24 14:35:07.165,2020-07-30 15:31:06.517,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":8749}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-29 22:00:00.000,5ced4a01-d42f-48a4-88ee-9a7615721aa8,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-14 09:11:31.207,2020-07-14 09:11:31.207,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,d9347586-20c4-4c42-9952-45886441ad3f,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-17 09:26:13.813,2020-08-17 09:26:13.813,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,6e031366-012f-4b8b-b162-0915a502ca21,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-21 11:52:40.085,2020-07-21 11:52:40.085,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,56165495-2cd8-4c85-9258-a68a84d72e3f,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-10 12:18:12.886,2020-08-10 12:18:12.886,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,fdef4e64-815d-4706-8daa-ae8139b3a188,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-17 11:04:58.261,2020-08-17 11:04:58.261,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,eea54509-3a53-4c8c-a38a-25f4c7e38836,1,
,2020-07-13 22:00:00.000,,2399999,,2020-08-10 20:51:40.698,2020-07-14 18:08:44.411,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":12269}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-13 22:00:00.000,fcac5703-ded4-465a-830a-3a67af076e5f,1,
,2020-08-09 22:00:00.000,,10009,,2020-08-15 22:00:01.066,2020-08-10 12:18:12.913,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":9889}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-08-09 22:00:00.000,3537fc80-5c34-466f-a8cb-3876176939d6,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-17 12:19:49.132,2020-08-17 12:19:49.132,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,0ee18a5d-0fe2-4821-a831-407ebde60a28,1,
,2020-07-10 22:00:00.000,,100003,,2020-07-15 22:00:01.435,2020-07-15 22:00:01.435,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":11008}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-10 22:00:00.000,68356196-8dbd-4f18-9cb6-f58f5acada39,1,
,2020-07-20 22:00:00.000,,2399999,,2020-08-17 20:47:18.792,2020-07-21 18:15:06.977,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":13284}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,e3a86cb9-e144-4d03-8da1-8a6ad0a0939c,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-10 15:04:12.242,2020-08-10 15:04:12.242,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,8b3bad72-9267-46bc-bcb7-7192749ce9fb,1,
,2020-07-11 22:00:00.000,,100003,,2020-07-14 22:00:01.395,2020-07-14 22:00:01.395,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":10588}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-11 22:00:00.000,6197ca1e-ee52-4520-89e0-48ca866435df,1,
,2020-08-16 22:00:00.000,,100003,,2020-09-06 16:15:41.540,2020-08-17 14:35:05.344,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":9852}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-08-16 22:00:00.000,60300831-0ddc-4d87-b08a-8a4797839caa,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-10 16:37:25.134,2020-08-10 16:37:25.134,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,a95b29d8-8a6a-4743-94c7-c03d09e8798b,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-15 07:01:50.201,2020-07-15 07:01:50.201,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,b922ff6b-9cb5-4d1a-8dd2-d2b8bbfb616c,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-17 15:23:23.349,2020-08-17 15:23:23.349,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,9eafaafa-afa8-40a4-9a1d-2dcf7d863adc,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-10 18:07:08.064,2020-08-10 18:07:08.064,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,257268c8-bbba-4fda-8efa-8dfcb937b9ed,1,
,2020-07-24 22:00:00.000,,100003,,2020-07-30 22:00:02.434,2020-07-30 22:00:02.434,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":12595}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-24 22:00:00.000,eef35ca7-2ef3-48bc-9e75-99f8e194afd6,1,
,2020-07-15 22:00:00.000,,100003,,2020-08-12 21:03:53.188,2020-07-16 15:24:17.632,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":11792}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-15 22:00:00.000,b8fde9de-a757-455d-867e-e3efc5d00e6f,1,
,2020-08-16 22:00:00.000,,2399999,,2020-08-24 14:35:07.475,2020-08-17 18:35:07.938,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":8528}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-08-16 22:00:00.000,1208efc3-d513-4415-8a78-85fb2de7ce7e,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-15 12:46:47.357,2020-07-15 12:46:47.357,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,d30a7a14-cb02-4111-9904-6fb255a3f514,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-10 18:54:47.487,2020-08-10 18:54:47.487,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,5cea89ff-c974-41e1-95f4-0371df16373a,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-17 18:35:09.367,2020-08-17 18:35:09.367,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,e0075a05-11c8-4bb9-b535-fe688ae7e276,1,
,2020-07-20 22:00:00.000,,100003,,2020-07-31 10:09:56.385,2020-07-31 10:09:56.385,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,bef7f1b0-ec00-474c-b230-b597e3324c61,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-10 19:08:24.077,2020-08-10 19:08:24.077,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,5e39398c-f440-4148-90f1-79377f5e3c55,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-16 05:55:06.334,2020-07-16 05:55:06.334,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,f7d67f8f-dac1-41eb-9120-145bf52bdce2,1,
,2020-07-10 22:00:00.000,,100003,,2020-07-16 22:00:01.363,2020-07-16 22:00:01.363,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":11008}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-10 22:00:00.000,84080ef8-65d6-460a-b6a6-5f229c929a89,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-17 19:35:07.937,2020-08-17 19:35:07.937,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,4688ac62-1dd6-4423-812f-4c5490c6e9ce,1,
,2020-07-20 22:00:00.000,,100003,,2020-08-10 20:52:17.551,2020-08-10 20:52:17.551,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16681}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,56421af2-193a-4faa-9947-fcc7206e65dd,1,
,2020-07-20 22:00:00.000,,10009,,2020-07-21 22:00:01.983,2020-07-21 22:00:01.983,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":14109}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-07-20 22:00:00.000,1c2dbcde-3e71-4d84-b6fe-31ec14fc9648,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-16 15:29:55.728,2020-07-16 15:29:55.728,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,e37fd3ae-a9ac-4efb-bcec-a4b5837403b1,1,
,2020-06-29 22:00:00.000,,100003,,2020-07-17 14:24:20.851,2020-07-17 14:24:20.851,,,tracker_pedometer_reward_most_walking_day,UTC+0200,"{""mTarget"":-1,""mValue"":16299}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-06-29 22:00:00.000,6ba052e2-6377-4f03-9695-73a491fb2f60,1,
