com.samsung.shealth.step_daily_trend,6156001,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
fc028e54-3304-424a-b1b6-162ad6eaa4e8.binning_data.json,2020-09-03 09:35:03.696,2020-09-02 03:35:18.509,com.sec.android.app.shealth,-2,8523,1.184262,6218.714,329.4,VfS0qUERdZ,com.sec.android.app.shealth,fc028e54-3304-424a-b1b6-162ad6eaa4e8,1599004800000,
a0b7423d-b60a-46d8-a758-febc780f3106.binning_data.json,2020-09-26 22:00:04.328,2020-09-25 22:00:04.174,com.sec.android.app.shealth,23,4138,1.2935871,3020.648,155.71,ltHsc2Rtmp,com.sec.android.app.shealth,a0b7423d-b60a-46d8-a758-febc780f3106,1600992000000,
2c53b607-8c36-4ca8-8727-4faa248397f5.binning_data.json,2020-09-17 20:04:05.174,2020-09-16 23:23:26.485,com.sec.android.app.shealth,-2,8168,1.1540163,5974.27,315.5,VfS0qUERdZ,com.sec.android.app.shealth,2c53b607-8c36-4ca8-8727-4faa248397f5,1600300800000,
5a0d233e-0712-4778-8761-4c788eb91cda.binning_data.json,2020-09-20 22:00:02.647,2020-09-20 22:00:02.647,com.sec.android.app.shealth,23,3314,1.3191518,2489.28,121.76,ltHsc2Rtmp,com.sec.android.app.shealth,5a0d233e-0712-4778-8761-4c788eb91cda,1600560000000,
51a1ebd9-e08c-4f31-a203-bbefd8663537.binning_data.json,2020-09-27 22:00:03.105,2020-09-27 22:00:03.105,com.sec.android.app.shealth,23,4624,1.2683547,3409.791,169.56,ltHsc2Rtmp,com.sec.android.app.shealth,51a1ebd9-e08c-4f31-a203-bbefd8663537,1601164800000,
dc4e18ec-3809-4941-b46d-5fc193fa5288.binning_data.json,2020-09-14 21:00:01.702,2020-09-14 21:00:01.702,com.sec.android.app.shealth,0,8641,1.1052512,6209.36,338.91998,F5JW66Upzd,com.sec.android.app.shealth,dc4e18ec-3809-4941-b46d-5fc193fa5288,1600041600000,
ff8c27ba-4ed4-448d-97d7-0cd838fda9b2.binning_data.json,2020-09-23 22:00:01.679,2020-09-23 22:00:01.679,com.sec.android.app.shealth,0,5662,1.2290038,4145.08,216.17,F5JW66Upzd,com.sec.android.app.shealth,ff8c27ba-4ed4-448d-97d7-0cd838fda9b2,1600819200000,
beba4cf2-fb23-4db1-b319-3d5dd4f0f6ff.binning_data.json,2020-09-20 20:55:04.942,2020-09-20 03:55:02.606,com.sec.android.app.shealth,-2,7261,1.2838556,5351.51,283.98,VfS0qUERdZ,com.sec.android.app.shealth,beba4cf2-fb23-4db1-b319-3d5dd4f0f6ff,1600560000000,
545f141e-0d91-4c0a-8001-2165421a3664.binning_data.json,2020-09-30 22:00:04.748,2020-09-29 22:00:03.593,com.sec.android.app.shealth,23,1988,1.1785327,1433.28,74.39,ltHsc2Rtmp,com.sec.android.app.shealth,545f141e-0d91-4c0a-8001-2165421a3664,1601337600000,
4d54b99f-3eac-4b83-a42b-a063116387ba.binning_data.json,2020-09-04 20:55:04.564,2020-09-03 23:15:03.655,com.sec.android.app.shealth,-2,8125,1.1904514,5929.116,317.469,VfS0qUERdZ,com.sec.android.app.shealth,4d54b99f-3eac-4b83-a42b-a063116387ba,1599177600000,
7f68628f-c250-4f5b-ab5e-de2c9adbbe09.binning_data.json,2020-09-25 22:00:02.136,2020-09-25 22:00:02.136,com.sec.android.app.shealth,0,3892,1.139017,2769.29,152.55,F5JW66Upzd,com.sec.android.app.shealth,7f68628f-c250-4f5b-ab5e-de2c9adbbe09,1600992000000,
4b361f21-29b8-4c81-845f-2fdb7292c2d5.binning_data.json,2020-09-17 22:00:02.226,2020-09-17 07:11:09.226,com.sec.android.app.shealth,0,8168,1.1540163,5974.27,315.5,F5JW66Upzd,com.sec.android.app.shealth,4b361f21-29b8-4c81-845f-2fdb7292c2d5,1600300800000,
240d71c1-3532-4de9-90bf-3f8740c6643a.binning_data.json,2020-09-07 04:49:32.581,2020-09-06 04:45:05.942,com.sec.android.app.shealth,-2,9434,1.285934,6987.356,358.258,VfS0qUERdZ,com.sec.android.app.shealth,240d71c1-3532-4de9-90bf-3f8740c6643a,1599350400000,
45517730-f0ea-4c83-82aa-2060040ccaad.binning_data.json,2020-10-02 22:00:03.494,2020-10-01 22:00:03.395,com.sec.android.app.shealth,23,7222,1.2652996,5347.72,267.2,ltHsc2Rtmp,com.sec.android.app.shealth,45517730-f0ea-4c83-82aa-2060040ccaad,1601510400000,
5d7b183e-6594-446e-b4f6-00885ccbbfb6.binning_data.json,2020-09-22 21:55:03.176,2020-09-22 03:46:12.656,com.sec.android.app.shealth,-2,12215,1.2790294,9016.52,470.56,VfS0qUERdZ,com.sec.android.app.shealth,5d7b183e-6594-446e-b4f6-00885ccbbfb6,1600732800000,
e4ff1160-5226-477b-a476-78ce88463865.binning_data.json,2020-09-20 22:00:01.276,2020-09-20 22:00:01.276,com.sec.android.app.shealth,0,6242,1.2502277,4559.36,244.72,F5JW66Upzd,com.sec.android.app.shealth,e4ff1160-5226-477b-a476-78ce88463865,1600560000000,
d5831601-7d4a-4d80-8afd-2dda95364a17.binning_data.json,2020-09-27 22:00:01.391,2020-09-27 22:00:01.391,com.sec.android.app.shealth,0,2695,1.1656694,1931.1901,104.24,F5JW66Upzd,com.sec.android.app.shealth,d5831601-7d4a-4d80-8afd-2dda95364a17,1601164800000,
f977f22f-2604-42c4-a65c-ee478372237c.binning_data.json,2020-09-22 22:00:02.681,2020-09-22 22:00:02.681,com.sec.android.app.shealth,23,7913,1.3187735,5884.909,293.7,ltHsc2Rtmp,com.sec.android.app.shealth,f977f22f-2604-42c4-a65c-ee478372237c,1600732800000,
6839b5c8-cf52-471c-81ad-694eaf3f24d6.binning_data.json,2020-09-09 03:22:20.759,2020-09-08 03:37:05.539,com.sec.android.app.shealth,-2,7757,1.2817549,5705.456,294.163,VfS0qUERdZ,com.sec.android.app.shealth,6839b5c8-cf52-471c-81ad-694eaf3f24d6,1599523200000,
56019ec2-b8aa-4809-9f13-d8a11900c9fb.binning_data.json,2020-10-03 22:00:03.513,2020-10-03 22:00:03.513,com.sec.android.app.shealth,23,6757,1.2702657,4955.553,247.27,ltHsc2Rtmp,com.sec.android.app.shealth,56019ec2-b8aa-4809-9f13-d8a11900c9fb,1601683200000,
701b95fa-61fc-493a-a0c8-cf331ff6c7fc.binning_data.json,2020-09-22 22:00:01.155,2020-09-22 22:00:01.155,com.sec.android.app.shealth,0,7838,1.2227538,5690.56,307.72,F5JW66Upzd,com.sec.android.app.shealth,701b95fa-61fc-493a-a0c8-cf331ff6c7fc,1600732800000,
2d723824-01e5-457c-a0f2-aa2c42e05432.binning_data.json,2020-09-25 07:40:55.503,2020-09-24 03:52:52.421,com.sec.android.app.shealth,-2,8845,1.2405317,6503.59,337.55,VfS0qUERdZ,com.sec.android.app.shealth,2d723824-01e5-457c-a0f2-aa2c42e05432,1600905600000,
6beeb523-198c-43c3-9253-40562057a39a.binning_data.json,2020-09-29 22:00:01.564,2020-09-29 22:00:01.564,com.sec.android.app.shealth,0,4761,1.1127096,3422.61,184.11,F5JW66Upzd,com.sec.android.app.shealth,6beeb523-198c-43c3-9253-40562057a39a,1601337600000,
45ddf53a-a7b1-47d4-a84a-bcfc16a4e2ca.binning_data.json,2020-09-10 20:55:04.545,2020-09-10 03:33:54.266,com.sec.android.app.shealth,-2,7880,1.1789813,5796.579,303.5,VfS0qUERdZ,com.sec.android.app.shealth,45ddf53a-a7b1-47d4-a84a-bcfc16a4e2ca,1599696000000,
e1f206ec-298f-450e-bbb3-e7fd62d2dfe9.binning_data.json,2020-10-05 22:00:04.262,2020-10-05 22:00:04.262,com.sec.android.app.shealth,23,5218,1.2402107,3855.67,189.27,ltHsc2Rtmp,com.sec.android.app.shealth,e1f206ec-298f-450e-bbb3-e7fd62d2dfe9,1601856000000,
7dded981-4158-41fd-a426-5bb1e6d4ae74.binning_data.json,2020-09-25 22:00:04.198,2020-09-24 22:00:04.175,com.sec.android.app.shealth,23,7240,1.2823185,5334.781,270.87,ltHsc2Rtmp,com.sec.android.app.shealth,7dded981-4158-41fd-a426-5bb1e6d4ae74,1600905600000,
21bcc7c1-5f57-49ec-859e-517137d4f338.binning_data.json,2020-09-24 22:00:01.644,2020-09-24 22:00:01.644,com.sec.android.app.shealth,0,6669,1.170689,4829.7397,257.98,F5JW66Upzd,com.sec.android.app.shealth,21bcc7c1-5f57-49ec-859e-517137d4f338,1600905600000,
f190b713-6678-44a0-8a3a-930243a48a55.binning_data.json,2020-10-01 22:00:01.638,2020-10-01 22:00:01.638,com.sec.android.app.shealth,0,6326,1.1362516,4554.43,248.65999,F5JW66Upzd,com.sec.android.app.shealth,f190b713-6678-44a0-8a3a-930243a48a55,1601510400000,
bd29d05e-4db7-43cc-83c8-4373409df6d2.binning_data.json,2020-09-27 05:06:05.686,2020-09-26 05:22:25.664,com.sec.android.app.shealth,-2,8194,1.2434492,6009.35,310.82,VfS0qUERdZ,com.sec.android.app.shealth,bd29d05e-4db7-43cc-83c8-4373409df6d2,1601078400000,
81e6ff35-4693-43ed-ae72-bf99ed1546f2.binning_data.json,2020-09-12 21:00:01.599,2020-09-12 21:00:01.599,com.sec.android.app.shealth,0,9058,1.071894,6518.2603,360.33,F5JW66Upzd,com.sec.android.app.shealth,81e6ff35-4693-43ed-ae72-bf99ed1546f2,1599868800000,
49356b8d-b0af-483f-90bb-d4994f82325c.binning_data.json,2020-10-07 22:00:03.346,2020-10-07 22:00:03.346,com.sec.android.app.shealth,23,4950,1.2768017,3636.74,186.49,ltHsc2Rtmp,com.sec.android.app.shealth,49356b8d-b0af-483f-90bb-d4994f82325c,1602028800000,
149304fa-a8e9-42ca-813f-73dc5f80016b.binning_data.json,2020-09-27 22:00:03.095,2020-09-26 22:00:04.390,com.sec.android.app.shealth,23,7017,1.2727113,5149.5,259.63,ltHsc2Rtmp,com.sec.android.app.shealth,149304fa-a8e9-42ca-813f-73dc5f80016b,1601078400000,
0ef86142-4f69-4a1b-9fea-53080f5cb759.binning_data.json,2020-09-26 22:00:02.588,2020-09-26 22:00:02.588,com.sec.android.app.shealth,0,4390,1.1773721,3179.56,169.52,F5JW66Upzd,com.sec.android.app.shealth,0ef86142-4f69-4a1b-9fea-53080f5cb759,1601078400000,
80b5ed14-a27e-450c-bab7-d399ac84a015.binning_data.json,2020-09-29 06:55:04.199,2020-09-28 04:04:17.297,com.sec.android.app.shealth,-2,8637,1.2501332,6390.101,339.17,VfS0qUERdZ,com.sec.android.app.shealth,80b5ed14-a27e-450c-bab7-d399ac84a015,1601251200000,
46eb067a-f4be-4592-9c1c-b7867cc3c7bb.binning_data.json,2020-10-03 22:00:01.507,2020-10-03 22:00:01.507,com.sec.android.app.shealth,0,3437,1.1280056,2472.43,134.45,F5JW66Upzd,com.sec.android.app.shealth,46eb067a-f4be-4592-9c1c-b7867cc3c7bb,1601683200000,
529b05d5-47b2-49ae-9f78-8069dfe7f73c.binning_data.json,2020-10-09 22:00:04.885,2020-10-09 22:00:04.885,com.sec.android.app.shealth,23,6452,1.2438217,4720.13,235.95,ltHsc2Rtmp,com.sec.android.app.shealth,529b05d5-47b2-49ae-9f78-8069dfe7f73c,1602201600000,
70315e62-c0ed-436b-9bab-369240c2152e.binning_data.json,2020-09-29 22:00:03.629,2020-09-28 22:00:04.632,com.sec.android.app.shealth,23,6652,1.3015177,4961.271,255.85,ltHsc2Rtmp,com.sec.android.app.shealth,70315e62-c0ed-436b-9bab-369240c2152e,1601251200000,
81bf81e2-3fe8-41cb-95bb-4c261893d8ff.binning_data.json,2020-09-15 21:00:01.498,2020-09-15 21:00:01.498,com.sec.android.app.shealth,0,6704,1.0812132,4809.12,265.95,F5JW66Upzd,com.sec.android.app.shealth,81bf81e2-3fe8-41cb-95bb-4c261893d8ff,1600128000000,
39d92152-cac7-49a2-b1e8-72eb440b0ff9.binning_data.json,2020-09-28 22:00:02.627,2020-09-28 22:00:02.627,com.sec.android.app.shealth,0,5419,1.1442019,3891.8499,214.54,F5JW66Upzd,com.sec.android.app.shealth,39d92152-cac7-49a2-b1e8-72eb440b0ff9,1601251200000,
e2ac5412-33ba-41d4-8a11-fb5dbe7e04b1.binning_data.json,2020-10-05 22:00:02.344,2020-10-05 22:00:02.344,com.sec.android.app.shealth,0,5717,1.1248859,4120.73,223.01,F5JW66Upzd,com.sec.android.app.shealth,e2ac5412-33ba-41d4-8a11-fb5dbe7e04b1,1601856000000,
9888f98a-e80f-4d7d-ae72-fce2d08ea504.binning_data.json,2020-10-01 22:00:03.340,2020-09-30 22:00:04.763,com.sec.android.app.shealth,23,5835,1.2673048,4273.27,209.35,ltHsc2Rtmp,com.sec.android.app.shealth,9888f98a-e80f-4d7d-ae72-fce2d08ea504,1601424000000,
c7fabbcc-c958-4964-abe4-ab0e6ce7f188.binning_data.json,2020-10-01 05:19:45.747,2020-09-30 04:07:51.636,com.sec.android.app.shealth,-2,6967,1.2351067,5074.8,263.13998,VfS0qUERdZ,com.sec.android.app.shealth,c7fabbcc-c958-4964-abe4-ab0e6ce7f188,1601424000000,
ef784a04-242f-4c8e-aa46-027736553807.binning_data.json,2020-10-11 22:00:05.302,2020-10-11 22:00:05.302,com.sec.android.app.shealth,23,4955,1.2689601,3668.851,183.01,ltHsc2Rtmp,com.sec.android.app.shealth,ef784a04-242f-4c8e-aa46-027736553807,1602374400000,
76c6f7ba-9d60-4051-aa71-bda2c824057c.binning_data.json,2020-09-18 22:00:01.185,2020-09-18 22:00:01.185,com.sec.android.app.shealth,0,5519,1.274234,4079.71,210.20999,F5JW66Upzd,com.sec.android.app.shealth,76c6f7ba-9d60-4051-aa71-bda2c824057c,1600387200000,
66ab9e11-acec-4ce0-9070-1e8291183cae.binning_data.json,2020-10-02 20:55:02.970,2020-10-02 04:07:21.142,com.sec.android.app.shealth,-2,8610,1.2020099,6282.281,334.1,VfS0qUERdZ,com.sec.android.app.shealth,66ab9e11-acec-4ce0-9070-1e8291183cae,1601596800000,
5f4f8acd-eb76-403e-a7cb-41104bec4f1a.binning_data.json,2020-10-02 22:00:03.524,2020-10-02 22:00:03.524,com.sec.android.app.shealth,23,6416,1.2998304,4750.191,236.76,ltHsc2Rtmp,com.sec.android.app.shealth,5f4f8acd-eb76-403e-a7cb-41104bec4f1a,1601596800000,
7040f5fe-fc79-481b-8a5b-4a7e6448b95a.binning_data.json,2020-09-30 22:00:02.557,2020-09-30 22:00:02.557,com.sec.android.app.shealth,0,5407,1.2098396,3902.11,210.03,F5JW66Upzd,com.sec.android.app.shealth,7040f5fe-fc79-481b-8a5b-4a7e6448b95a,1601424000000,
de7368b9-75ba-4ee0-a4da-8fc5f1998ed9.binning_data.json,2020-10-13 22:00:03.018,2020-10-13 22:00:03.018,com.sec.android.app.shealth,23,1723,1.2659569,1277.87,63.25,ltHsc2Rtmp,com.sec.android.app.shealth,de7368b9-75ba-4ee0-a4da-8fc5f1998ed9,1602547200000,
8655c8ab-e7a3-46c4-9ca6-825e189a1167.binning_data.json,2020-10-07 22:00:01.429,2020-10-07 22:00:01.429,com.sec.android.app.shealth,0,2718,1.135394,1923.17,105.82,F5JW66Upzd,com.sec.android.app.shealth,8655c8ab-e7a3-46c4-9ca6-825e189a1167,1602028800000,
3e1380fa-db09-4906-8b87-68d76eeb2ca4.binning_data.json,2020-09-21 20:55:03.982,2020-09-21 05:03:03.016,com.sec.android.app.shealth,-2,9635,1.2166816,7081.18,363.0,VfS0qUERdZ,com.sec.android.app.shealth,3e1380fa-db09-4906-8b87-68d76eeb2ca4,1600646400000,
4c7e4af1-d899-4520-8b60-2916c4eec8e6.binning_data.json,2020-10-05 22:00:04.252,2020-10-04 22:00:07.381,com.sec.android.app.shealth,23,5225,1.245039,3838.603,179.96,ltHsc2Rtmp,com.sec.android.app.shealth,4c7e4af1-d899-4520-8b60-2916c4eec8e6,1601769600000,
1994f1ae-5650-4ffb-9302-b7a6bff767f2.binning_data.json,2020-10-15 22:00:04.970,2020-10-15 22:00:04.970,com.sec.android.app.shealth,23,5723,1.2694376,4245.796,208.88,ltHsc2Rtmp,com.sec.android.app.shealth,1994f1ae-5650-4ffb-9302-b7a6bff767f2,1602720000000,
66fc77cc-8e9c-4a3e-a75b-630780437b8d.binning_data.json,2020-10-05 04:13:03.533,2020-10-04 05:31:48.081,com.sec.android.app.shealth,-2,8844,1.1894443,6451.401,342.13998,VfS0qUERdZ,com.sec.android.app.shealth,66fc77cc-8e9c-4a3e-a75b-630780437b8d,1601769600000,
a6fa9f80-af0a-4965-8ff6-5f80914ffdf8.binning_data.json,2020-09-23 20:15:05.499,2020-09-23 03:56:39.347,com.sec.android.app.shealth,-2,7788,1.2817793,5782.589,297.83,VfS0qUERdZ,com.sec.android.app.shealth,a6fa9f80-af0a-4965-8ff6-5f80914ffdf8,1600819200000,
7ba64ce4-68b9-43fc-8525-26a4e586438f.binning_data.json,2020-10-02 22:00:01.587,2020-10-02 22:00:01.587,com.sec.android.app.shealth,0,6037,1.1081227,4300.33,241.59,F5JW66Upzd,com.sec.android.app.shealth,7ba64ce4-68b9-43fc-8525-26a4e586438f,1601596800000,
f269dc63-116f-402a-8aa1-46ebb8700156.binning_data.json,2020-10-18 22:00:01.321,2020-10-18 22:00:01.321,com.sec.android.app.shealth,0,3370,1.1337706,2446.06,129.67,F5JW66Upzd,com.sec.android.app.shealth,f269dc63-116f-402a-8aa1-46ebb8700156,1602979200000,
d2d748eb-cc82-415b-bdcf-339e9fb86fd7.binning_data.json,2020-10-06 21:13:08.487,2020-10-05 22:27:01.329,com.sec.android.app.shealth,-2,7439,1.2053682,5468.019,281.88,VfS0qUERdZ,com.sec.android.app.shealth,d2d748eb-cc82-415b-bdcf-339e9fb86fd7,1601942400000,
18210cc6-167c-4c41-b9a7-33ed5a5be9b2.binning_data.json,2020-10-09 22:00:02.603,2020-10-09 22:00:02.603,com.sec.android.app.shealth,0,4308,1.1617026,3106.54,167.54,F5JW66Upzd,com.sec.android.app.shealth,18210cc6-167c-4c41-b9a7-33ed5a5be9b2,1602201600000,
ab9b7782-7a1a-48df-ada0-a04a4b167dd9.binning_data.json,2020-10-06 22:00:04.742,2020-10-06 22:00:04.742,com.sec.android.app.shealth,23,6220,1.2481709,4588.481,232.66,ltHsc2Rtmp,com.sec.android.app.shealth,ab9b7782-7a1a-48df-ada0-a04a4b167dd9,1601942400000,
b8242c7f-caed-4570-a01a-505a4b22555b.binning_data.json,2020-09-26 05:22:25.992,2020-09-25 03:55:04.136,com.sec.android.app.shealth,-2,5532,1.2171507,4007.109,213.44,VfS0qUERdZ,com.sec.android.app.shealth,b8242c7f-caed-4570-a01a-505a4b22555b,1600992000000,
ed724f3a-3745-4385-91f2-98d32e8d9cf0.binning_data.json,2020-10-08 19:10:48.206,2020-10-08 02:22:26.277,com.sec.android.app.shealth,-2,6793,1.2005848,5006.51,267.03,VfS0qUERdZ,com.sec.android.app.shealth,ed724f3a-3745-4385-91f2-98d32e8d9cf0,1602115200000,
a80c96bf-72a8-4828-850e-1e9f23fef9ac.binning_data.json,2020-10-04 22:00:02.627,2020-10-04 22:00:02.627,com.sec.android.app.shealth,0,8086,1.1858804,5909.13,320.63,F5JW66Upzd,com.sec.android.app.shealth,a80c96bf-72a8-4828-850e-1e9f23fef9ac,1601769600000,
f7e10ee7-cb0a-4933-8038-f6686f2dcfae.binning_data.json,2020-10-21 22:00:23.828,2020-10-21 22:00:23.828,com.sec.android.app.shealth,0,2412,1.1403129,1721.4299,93.68,F5JW66Upzd,com.sec.android.app.shealth,f7e10ee7-cb0a-4933-8038-f6686f2dcfae,1603238400000,
80ca4ca3-75ba-4e6a-88e2-7d13eb7aa47d.binning_data.json,2020-10-08 22:00:06.525,2020-10-08 22:00:06.525,com.sec.android.app.shealth,23,4453,1.28478,3346.49,173.21,ltHsc2Rtmp,com.sec.android.app.shealth,80ca4ca3-75ba-4e6a-88e2-7d13eb7aa47d,1602115200000,
5b1eb1a8-08ee-4c50-89f0-b475b8005f9a.binning_data.json,2020-10-11 22:00:02.401,2020-10-11 22:00:02.401,com.sec.android.app.shealth,0,4117,1.1660995,2986.77,159.34,F5JW66Upzd,com.sec.android.app.shealth,5b1eb1a8-08ee-4c50-89f0-b475b8005f9a,1602374400000,
0c217a11-aa27-44b2-bf6d-2163b30574c2.binning_data.json,2020-09-27 21:35:03.332,2020-09-27 05:06:05.325,com.sec.android.app.shealth,-2,5266,1.2433511,3868.391,198.48,VfS0qUERdZ,com.sec.android.app.shealth,0c217a11-aa27-44b2-bf6d-2163b30574c2,1601164800000,
a66272f6-7060-4c23-a305-6d1d979dd176.binning_data.json,2020-10-24 22:00:02.471,2020-10-24 22:00:02.471,com.sec.android.app.shealth,0,3840,1.1500477,2776.43,150.42,F5JW66Upzd,com.sec.android.app.shealth,a66272f6-7060-4c23-a305-6d1d979dd176,1603497600000,
3b36cf93-1134-4edd-b0dc-f8ff8a0464e9.binning_data.json,2020-10-06 22:00:02.352,2020-10-06 22:00:02.352,com.sec.android.app.shealth,0,4662,1.1134399,3353.55,178.64,F5JW66Upzd,com.sec.android.app.shealth,3b36cf93-1134-4edd-b0dc-f8ff8a0464e9,1601942400000,
cfd6d9a9-eda0-48b5-9d73-eeb9814ec101.binning_data.json,2020-09-30 04:04:59.001,2020-09-29 03:51:06.059,com.sec.android.app.shealth,-2,5557,1.1405739,4027.98,213.73,VfS0qUERdZ,com.sec.android.app.shealth,cfd6d9a9-eda0-48b5-9d73-eeb9814ec101,1601337600000,
2dde63b6-123f-4779-8cbc-fb031ccfb9fc.binning_data.json,2020-10-10 22:00:03.160,2020-10-10 22:00:03.160,com.sec.android.app.shealth,23,4811,1.2167555,3563.039,178.78,ltHsc2Rtmp,com.sec.android.app.shealth,2dde63b6-123f-4779-8cbc-fb031ccfb9fc,1602288000000,
18c618af-a17a-4609-8f09-a9b6f1f2287d.binning_data.json,2020-10-10 21:34:53.138,2020-10-10 04:04:52.589,com.sec.android.app.shealth,-2,6066,1.2133112,4465.239,231.58,VfS0qUERdZ,com.sec.android.app.shealth,18c618af-a17a-4609-8f09-a9b6f1f2287d,1602288000000,
bd0915e6-f4ab-40d8-a2e1-adb6fac8b0f0.binning_data.json,2020-10-13 22:00:01.362,2020-10-13 22:00:01.362,com.sec.android.app.shealth,0,2373,1.0688785,1699.34,92.57,F5JW66Upzd,com.sec.android.app.shealth,bd0915e6-f4ab-40d8-a2e1-adb6fac8b0f0,1602547200000,
47a33ce7-cab2-4de2-b8bb-34347e8263ce.binning_data.json,2020-10-27 23:00:01.195,2020-10-27 23:00:01.195,com.sec.android.app.shealth,0,9045,1.1717845,6570.78,350.0,F5JW66Upzd,com.sec.android.app.shealth,47a33ce7-cab2-4de2-b8bb-34347e8263ce,1603756800000,
559bba6a-3fff-47dd-ba81-d9755dc659e9.binning_data.json,2020-10-08 22:00:01.486,2020-10-08 22:00:01.486,com.sec.android.app.shealth,0,4655,1.0901383,3325.16,180.77,F5JW66Upzd,com.sec.android.app.shealth,559bba6a-3fff-47dd-ba81-d9755dc659e9,1602115200000,
19c03eba-f90e-4785-9977-a2499fd085d0.binning_data.json,2020-10-15 22:00:02.553,2020-10-15 22:00:02.553,com.sec.android.app.shealth,0,4708,1.1730448,3415.57,180.38,F5JW66Upzd,com.sec.android.app.shealth,19c03eba-f90e-4785-9977-a2499fd085d0,1602720000000,
4c8bc642-8270-4e45-8fd4-d09eee26ccf6.binning_data.json,2020-10-01 22:01:04.934,2020-10-01 05:19:45.386,com.sec.android.app.shealth,-2,9317,1.2231383,6834.1,356.61,VfS0qUERdZ,com.sec.android.app.shealth,4c8bc642-8270-4e45-8fd4-d09eee26ccf6,1601510400000,
800d719a-7e0c-4769-96f6-744e8daa6ff2.binning_data.json,2020-10-12 22:33:41.811,2020-10-12 22:33:41.811,com.sec.android.app.shealth,23,5774,1.2524748,4225.248,211.17,ltHsc2Rtmp,com.sec.android.app.shealth,800d719a-7e0c-4769-96f6-744e8daa6ff2,1602460800000,
ec5600e9-a1a9-4fc7-94b8-55f1be78f417.binning_data.json,2020-10-12 19:55:01.433,2020-10-12 04:22:32.939,com.sec.android.app.shealth,-2,6842,1.2222435,5021.446,258.25,VfS0qUERdZ,com.sec.android.app.shealth,ec5600e9-a1a9-4fc7-94b8-55f1be78f417,1602460800000,
9793d5f6-0694-441f-9183-ac638511445b.binning_data.json,2020-10-14 22:00:04.279,2020-10-14 22:00:04.279,com.sec.android.app.shealth,23,6112,1.2114248,4464.019,222.23,ltHsc2Rtmp,com.sec.android.app.shealth,9793d5f6-0694-441f-9183-ac638511445b,1602633600000,
4f22ef53-440a-4c44-bcbc-8882f369d774.binning_data.json,2020-10-10 22:00:01.352,2020-10-10 22:00:01.352,com.sec.android.app.shealth,0,3937,1.1296712,2826.64,151.98,F5JW66Upzd,com.sec.android.app.shealth,4f22ef53-440a-4c44-bcbc-8882f369d774,1602288000000,
14a46036-8345-4b8e-983c-43ec3a2fe996.binning_data.json,2020-10-14 20:15:01.653,2020-10-14 05:33:20.537,com.sec.android.app.shealth,-2,7247,1.170021,5252.639,277.82,VfS0qUERdZ,com.sec.android.app.shealth,14a46036-8345-4b8e-983c-43ec3a2fe996,1602633600000,
d627719e-3de2-4bee-8cd9-b4272c5ec7b9.binning_data.json,2020-10-18 20:39:31.740,2020-10-18 06:02:42.159,com.sec.android.app.shealth,-2,3370,1.1337706,2446.06,129.67,VfS0qUERdZ,com.sec.android.app.shealth,d627719e-3de2-4bee-8cd9-b4272c5ec7b9,1602979200000,
7dde53d7-0329-4a91-9d13-992023f7d199.binning_data.json,2020-10-30 23:00:01.167,2020-10-30 23:00:01.167,com.sec.android.app.shealth,0,4857,1.1587267,3483.66,190.48,F5JW66Upzd,com.sec.android.app.shealth,7dde53d7-0329-4a91-9d13-992023f7d199,1604016000000,
c67af7cc-5200-4f4e-b109-20f37a36acfc.binning_data.json,2020-10-03 20:55:05.549,2020-10-03 04:05:41.977,com.sec.android.app.shealth,-2,8220,1.2415943,6028.524,308.38998,VfS0qUERdZ,com.sec.android.app.shealth,c67af7cc-5200-4f4e-b109-20f37a36acfc,1601683200000,
e109b18b-7fe7-4618-b204-3aa93ebf9cae.binning_data.json,2020-10-16 18:56:00.277,2020-10-16 04:15:49.123,com.sec.android.app.shealth,-2,6007,1.1523842,4371.98,233.02,VfS0qUERdZ,com.sec.android.app.shealth,e109b18b-7fe7-4618-b204-3aa93ebf9cae,1602806400000,
7b5f3cba-2abd-4844-814b-7312575fe4ef.binning_data.json,2020-10-17 19:50:55.509,2020-10-17 06:59:37.966,com.sec.android.app.shealth,-2,4042,1.170982,2940.68,157.6,VfS0qUERdZ,com.sec.android.app.shealth,7b5f3cba-2abd-4844-814b-7312575fe4ef,1602892800000,
c0114ad1-220f-4344-9512-e43c146fedd5.binning_data.json,2020-10-12 22:33:39.765,2020-10-12 22:33:39.765,com.sec.android.app.shealth,0,4548,1.1323823,3289.49,177.04,F5JW66Upzd,com.sec.android.app.shealth,c0114ad1-220f-4344-9512-e43c146fedd5,1602460800000,
62128071-897f-45b9-bdf4-412a1aa1b00a.binning_data.json,2020-10-05 19:57:16.137,2020-10-05 04:11:57.225,com.sec.android.app.shealth,-2,7220,1.1677043,5264.63,274.5,VfS0qUERdZ,com.sec.android.app.shealth,62128071-897f-45b9-bdf4-412a1aa1b00a,1601856000000,
f4ce010d-0a4c-493a-9f2c-f87976dd0562.binning_data.json,2020-10-24 22:00:13.572,2020-10-19 06:35:02.899,com.sec.android.app.shealth,-2,3448,1.149849,2509.97,134.04,VfS0qUERdZ,com.sec.android.app.shealth,f4ce010d-0a4c-493a-9f2c-f87976dd0562,1603065600000,
